Timestamp;Angle_Jscope;AngleSpeed_Jscope;Current_Jscope
25150087;247037;246000;-704000
25152082;247215;217000;-747000
25154085;247384;263000;-786000
25156088;247502;267000;-823000
25158098;247589;207000;-857000
25160089;247670;148000;-887000
25162084;247751;127000;-914000
25164087;247821;125000;-937000
25166089;247869;113000;-957000
25168097;247895;83000;-973000
25170087;247897;48000;-985000
25172084;247874;8000;-994000
25174088;247830;-30000;-999000
25176085;247768;-63000;-1000000
25178102;247691;-93000;-997000
25180086;247613;-118000;-990000
25182083;247539;-124000;-980000
25184088;247453;-122000;-966000
25186085;247340;-134000;-948000
25188115;247182;-172000;-926000
25190099;247018;-231000;-901000
25192088;246877;-260000;-872000
25194085;246754;-233000;-840000
25196082;246583;-206000;-805000
25198087;246336;-262000;-767000
25200104;246148;-350000;-726000
25202084;245977;-325000;-682000
25204086;245734;-287000;-635000
25206088;245522;-350000;-586000
25208083;245341;-346000;-535000
25210103;245061;-306000;-481000
25212083;244800;-398000;-426000
25214086;244523;-434000;-369000
25216089;244215;-429000;-311000
25218084;244004;-459000;-251000
25220100;243699;-396000;-191000
25222087;243408;-442000;-129000
25224082;243151;-469000;-67500
25226085;242843;-425000;-5530
25228088;242635;-448000;56500
25230104;242316;-396000;118000
25232083;242043;-442000;180000
25234087;241770;-465000;240000
25236089;241486;-432000;300000
25238086;241294;-434000;359000
25240097;241021;-360000;416000
25242087;240776;-388000;472000
25244083;240549;-404000;526000
25246088;240271;-373000;577000
25248085;240077;-406000;627000
25250098;239915;-350000;674000
25252087;239686;-277000;719000
25254084;239469;-331000;760000
25256088;239325;-346000;799000
25258085;239182;-264000;835000
25260104;239025;-229000;868000
25262085;238898;-239000;897000
25264082;238805;-218000;923000
25266087;238750;-160000;945000
25268089;238708;-107000;963000
25270098;238676;-74000;978000
25272085;238655;-55000;989000
25274089;238648;-38000;996000
25276083;238657;-17000;1000000
25278086;238682;6000;999000
25280097;238715;29000;995000
25282085;238752;46000;987000
25284088;238803;58000;975000
25286082;238877;75000;959000
25288085;238979;104000;939000
25290102;239113;148000;916000
25292089;239256;198000;889000
25294084;239388;223000;859000
25296087;239522;211000;826000
25298082;239716;213000;789000
25300099;239938;278000;749000
25302087;240100;332000;707000
25304083;240253;284000;661000
25306088;240487;251000;613000
25308085;240734;332000;563000
25310101;240926;378000;510000
25312083;241185;336000;456000
25314088;241414;370000;400000
25316085;241597;376000;342000
25318089;241879;318000;283000
25320102;242129;387000;222000
25322084;242381;414000;161000
25324089;242693;405000;99400
25326086;242890;447000;37200
25328082;243156;378000;-25100
25330097;243426;382000;-87400
25332085;243646;422000;-149000
25334086;243965;382000;-211000
25336089;244187;439000;-271000
25338084;244398;403000;-331000
25340102;244691;343000;-389000
25342082;244914;414000;-445000
25344085;245147;391000;-500000
25346088;245408;364000;-553000
25348083;245559;380000;-604000
25350096;245705;292000;-653000
25352084;245908;238000;-699000
25354087;246077;286000;-742000
25356090;246195;280000;-782000
25358084;246310;211000;-820000
25360104;246452;182000;-854000
25362084;246588;207000;-885000
25364087;246681;217000;-912000
25366082;246731;167000;-936000
25368085;246759;98000;-956000
25370098;246771;54000;-972000
25372087;246766;23000;-985000
25374084;246745;-3000;-994000
25376088;246708;-28000;-999000
25378086;246646;-53000;-1000000
25380103;246544;-88000;-997000
25382084;246408;-145000;-990000
25384089;246271;-201000;-980000
25386086;246165;-214000;-965000
25388083;246056;-187000;-947000
25390100;245910;-174000;-925000
25392089;245723;-216000;-900000
25394087;245559;-275000;-871000
25396083;245427;-270000;-838000
25398084;245233;-231000;-803000
25400159;244969;-377000;-764000
25402085;244756;-377000;-722000
25404088;244502;-371000;-677000
25406083;244220;-386000;-630000
25408085;244025;-425000;-580000
25410160;243734;-411000;-528000
25412085;243442;-411000;-474000
25414088;243200;-463000;-418000
25416083;242878;-421000;-361000
25418086;242656;-455000;-302000
25420161;242328;-455000;-242000
25422086;242032;-455000;-180000
25424089;241722;-496000;-119000
25426084;241430;-480000;-56300
25428087;241185;-469000;6280
25430162;240854;-467000;68800
25432087;240584;-467000;131000
25434084;240234;-478000;193000
25436088;239996;-496000;254000
25438085;239696;-450000;314000
25440162;239383;-486000;373000
25442090;239122;-486000;430000
25444086;238826;-446000;486000
25446083;238634;-442000;539000
25448088;238386;-367000;591000
25450163;238114;-415000;640000
25452082;237910;-415000;687000
25454087;237656;-365000;731000
25456083;237431;-371000;773000
25458088;237304;-369000;811000
25460164;237191;-189000;846000
25462083;237040;-189000;878000
25464086;236897;-220000;906000
25466088;236793;-231000;931000
25468083;236710;-187000;952000
25470118;236631;-143000;969000
25472086;236566;-126000;983000
25474089;236518;-109000;992000
25476084;236485;-86000;998000
25478087;236476;-57000;1000000
25480085;236488;-28000;998000
25482098;236515;6000;992000
25484086;236564;37000;982000
25486088;236624;64000;968000
25488083;236703;89000;951000
25490089;236779;110000;929000
25492102;236860;121000;904000
25494089;236971;129000;876000
25496084;237107;161000;844000
25498087;237242;202000;809000
25500087;237346;209000;770000
25502104;237454;177000;729000
25504085;237630;169000;684000
25506083;237868;242000;637000
25508087;238065;339000;588000
25510087;238255;334000;536000
25512103;238509;305000;482000
25514085;238717;362000;426000
25516082;238877;353000;368000
25518087;239122;282000;309000
25520086;239374;339000;249000
25522098;239589;391000;187000
25524087;239890;366000;125000
25526083;240112;418000;62800
25528088;240308;399000;0
25530086;240602;328000;-62800
25532087;240836;401000;-125000
25534101;241063;405000;-187000
25536088;241329;364000;-249000
25538083;241502;389000;-309000
25540089;241699;328000;-368000
25542084;241955;299000;-426000
25544099;242147;366000;-482000
25546087;242344;343000;-536000
25548089;242591;309000;-588000
25550087;242760;355000;-638000
25552089;242876;309000;-685000
25554097;243017;211000;-729000
25556084;243181;209000;-771000
25558087;243325;246000;-809000
25560084;243426;236000;-845000
25562088;243500;177000;-877000
25564098;243570;131000;-905000
25566087;243639;110000;-930000
25568084;243695;108000;-951000
25570084;243732;94000;-969000
25572089;243741;64000;-983000
25574097;243727;27000;-992000
25576086;243690;-11000;-998000
25578083;243634;-49000;-1000000
25580083;243565;-80000;-998000
25582087;243498;-103000;-992000
25584101;243429;-109000;-982000
25586083;243348;-109000;-968000
25588088;243239;-124000;-950000
25590087;243093;-160000;-929000
25592084;242941;-212000;-904000
25594102;242811;-241000;-875000
25596088;242698;-218000;-843000
25598082;242529;-193000;-807000
25600088;242284;-243000;-768000
25602083;242087;-344000;-727000
25604086;241895;-342000;-682000
25606089;241636;-310000;-634000
25608084;241435;-369000;-585000
25610082;241252;-354000;-532000
25612085;240970;-308000;-478000
25614104;240734;-386000;-422000
25616083;240459;-409000;-364000
25618087;240158;-417000;-304000
25620084;239950;-457000;-244000
25622087;239631;-394000;-182000
25624104;239346;-436000;-120000
25626084;239050;-478000;-56800
25628087;238768;-453000;6280
25630085;238551;-453000;69300
25632089;238236;-390000;132000
25634097;237959;-440000;194000
25636086;237644;-467000;256000
25638083;237364;-467000;316000
25640082;237188;-461000;375000
25642087;236936;-346000;433000
25644098;236707;-352000;489000
25646087;236432;-386000;543000
25648084;236127;-411000;595000
25650084;235946;-461000;645000
25652089;235773;-363000;692000
25654099;235532;-281000;736000
25656089;235350;-337000;777000
25658086;235213;-325000;815000
25660085;235061;-245000;850000
25662086;234894;-235000;882000
25664099;234765;-256000;910000
25666087;234677;-229000;934000
25668089;234619;-162000;955000
25670087;234573;-109000;972000
25672090;234533;-82000;985000
25674100;234508;-65000;994000
25676088;234494;-49000;999000
25678083;234492;-30000;1000000
25680088;234501;-13000;997000
25682084;234522;6000;990000
25684100;234552;27000;979000
25686088;234596;41000;965000
25688083;234644;60000;946000
25690089;234702;73000;924000
25692084;234783;87000;898000
25694103;234899;115000;868000
25696084;235044;161000;835000
25698089;235197;213000;798000
25700088;235324;234000;759000
25702085;235454;215000;716000
25704097;235641;205000;670000
25706086;235856;261000;622000
25708083;236013;320000;571000
25710082;236166;282000;518000
25712087;236421;246000;463000
25714098;236700;343000;406000
25716087;236895;422000;347000
25718083;237121;362000;287000
25720083;237318;334000;226000
25722088;237471;328000;164000
25724099;237723;269000;101000
25726087;238005;339000;38200
25728088;238215;426000;-25100
25730086;238493;382000;-88400
25732089;238720;391000;-151000
25734099;238884;387000;-214000
25736086;239124;299000;-275000
25738089;239365;334000;-335000
25740087;239555;378000;-394000
25742089;239809;332000;-452000
25744098;240031;359000;-507000
25746086;240170;366000;-561000
25748089;240332;267000;-612000
25750086;240538;242000;-661000
25752089;240716;297000;-707000
25754101;240841;297000;-751000
25756089;240958;228000;-791000
25758084;241093;188000;-828000
25760089;241208;196000;-862000
25762086;241289;194000;-892000
25764103;241336;148000;-919000
25766085;241361;92000;-942000
25768089;241373;52000;-962000
25770089;241368;25000;-977000
25772086;241349;0;-989000
25774174;241315;-24000;-996000
25776085;241259;-47000;-1000000
25778090;241174;-76000;-999000
25780089;241051;-120000;-995000
25782086;240926;-172000;-986000
25784167;240810;-201000;-974000
25786085;240690;-191000;-957000
25788082;240533;-187000;-937000
25790089;240332;-229000;-913000
25792084;240158;-291000;-885000
25794118;240022;-293000;-854000
25796087;239837;-241000;-819000
25798082;239564;-268000;-781000
25800087;239351;-375000;-740000
25802083;239117;-381000;-696000
25804112;238842;-358000;-649000
25806097;238655;-404000;-599000
25808084;238398;-358000;-547000
25810082;238093;-365000;-493000
25812085;237825;-453000;-437000
25814145;237471;-457000;-379000
25816087;237258;-496000;-319000
25818082;236997;-436000;-258000
25820088;236714;-381000;-196000
25822082;236356;-440000;-134000
25824138;236009;-519000;-70600
25826084;235759;-555000;-7030
25828089;235403;-465000;56500
25830088;235137;-486000;120000
25832085;234788;-490000;183000
25834093;234547;-490000;245000
25836100;234256;-459000;306000
25838090;233976;-425000;366000
25840089;233687;-457000;424000
25842086;233375;-453000;481000
25844175;233157;-476000;536000
25846086;232849;-411000;588000
25848083;232607;-425000;639000
25850082;232415;-429000;686000
25852087;232169;-337000;731000
25854110;231980;-352000;773000
25856104;231820;-335000;812000
25858082;231591;-275000;847000
25860087;231381;-321000;879000
25862082;231256;-346000;908000
25864177;231159;-252000;933000
25866087;231059;-170000;954000
25868089;230955;-157000;971000
25870087;230870;-164000;984000
25872090;230812;-149000;993000
25874148;230775;-111000;999000
25876089;230756;-72000;1000000
25878083;230756;-40000;997000
25880089;230775;-13000;990000
25882084;230807;16000;979000
25884114;230858;41000;964000
25886096;230930;69000;945000
25888084;231025;100000;923000
25890089;231122;136000;896000
25892085;231214;150000;866000
25894116;231302;146000;833000
25896101;231416;142000;796000
25898083;231589;163000;756000
25900082;231802;236000;712000
25902087;231966;309000;666000
25904110;232098;288000;617000
25906099;232285;228000;566000
25908088;232491;255000;512000
25910087;232660;313000;456000
25912084;232836;290000;399000
25914116;233104;276000;339000
25916097;233319;366000;279000
25918086;233506;376000;217000
25920085;233775;309000;154000
25922082;234015;362000;90800
25924083;234216;399000;27100
25926098;234475;347000;-36700
25928085;234670;366000;-100000
25930083;234848;351000;-164000
25932086;235112;295000;-226000
25934115;235334;357000;-288000
25936098;235519;378000;-348000
25938086;235771;315000;-408000
25940083;235972;351000;-465000
25942086;236108;351000;-521000
25944115;236296;259000;-574000
25946098;236541;261000;-625000
25948085;236735;347000;-674000
25950083;236867;341000;-719000
25952085;236999;249000;-762000
25954089;237138;207000;-802000
25956098;237237;213000;-839000
25958086;237300;182000;-872000
25960085;237344;123000;-901000
25962083;237374;79000;-927000
25964087;237392;54000;-949000
25966097;237401;35000;-967000
25968086;237404;20000;-982000
25970085;237394;6000;-992000
25972082;237374;-11000;-998000
25974087;237346;-26000;-1000000
25976097;237304;-40000;-998000
25978086;237249;-57000;-992000
25980085;237165;-82000;-982000
25982090;237043;-116000;-968000
25984087;236904;-168000;-950000
25986102;236779;-212000;-928000
25988083;236636;-210000;-902000
25990087;236430;-218000;-872000
25992089;236192;-285000;-839000
25994085;236021;-354000;-803000
25996103;235872;-321000;-763000
25998083;235641;-252000;-720000
26000088;235391;-310000;-674000
26002084;235192;-386000;-625000
26004086;234920;-354000;-574000
26006104;234670;-381000;-521000
26008084;234475;-413000;-465000
26010089;234184;-350000;-407000
26012084;233939;-392000;-348000
26014087;233636;-427000;-287000
26016097;233335;-442000;-225000
26018084;233092;-476000;-163000
26020082;232738;-429000;-99100
26022111;232498;-480000;-35200
26024083;232200;-465000;28900
26026100;231938;-429000;92900
26028089;231644;-444000;156000
26030088;231302;-446000;219000
26032085;231071;-505000;281000
26034082;230749;-448000;342000
26036096;230509;-446000;402000
26038085;230250;-440000;460000
26040084;229977;-396000;516000
26042089;229773;-423000;569000
26044086;229491;-375000;621000
26046101;229264;-383000;670000
26048082;229098;-400000;716000
26050082;228897;-306000;759000
26052087;228686;-296000;800000
26054090;228545;-331000;836000
26056099;228411;-270000;870000
26058087;228249;-218000;900000
26060085;228103;-235000;926000
26062087;227997;-241000;948000
26064082;227930;-197000;967000
26066101;227888;-137000;981000
26068089;227861;-86000;991000
26070086;227847;-55000;998000
26072089;227844;-32000;1000000
26074084;227858;-13000;998000
26076102;227881;8000;992000
26078082;227916;29000;982000
26080087;227965;46000;968000
26082083;228039;66000;950000
26084085;228143;100000;928000
26086098;228277;144000;902000
26088085;228425;190000;872000
26090085;228552;221000;839000
26092089;228668;213000;802000
26094086;228823;190000;762000
26096103;229029;217000;719000
26098085;229200;288000;673000
26100084;229341;295000;624000
26102089;229551;244000;573000
26104085;229806;282000;519000
26106099;229991;368000;463000
26108088;230201;343000;405000
26110088;230470;313000;345000
26112084;230664;378000;284000
26114090;230904;359000;222000
26116103;231184;347000;159000
26118084;231383;414000;95300
26120089;231670;374000;31100
26122083;231961;389000;-33200
26124086;232158;456000;-97400
26126103;232422;378000;-161000
26128082;232641;366000;-224000
26130088;232843;378000;-286000
26132083;233139;332000;-347000
26134086;233349;397000;-407000
26136097;233530;393000;-465000
26138085;233779;305000;-521000
26140082;233994;343000;-575000
26142085;234156;366000;-626000
26144087;234346;292000;-675000
26146097;234531;278000;-721000
26148084;234647;295000;-764000
26150089;234739;232000;-804000
26152084;234846;163000;-841000
26154088;234961;156000;-874000
26156103;235072;175000;-903000
26158084;235158;177000;-929000
26160084;235213;150000;-951000
26162089;235248;106000;-969000
26164086;235269;69000;-983000
26166103;235276;43000;-993000
26168084;235269;18000;-998000
26170084;235250;-3000;-1000000
26172089;235218;-24000;-997000
26174086;235174;-42000;-991000
26176097;235114;-63000;-980000
26178086;235026;-86000;-965000
26180085;234922;-122000;-946000
26182090;234813;-155000;-923000
26184087;234711;-170000;-897000
26186102;234626;-166000;-866000
26188082;234517;-149000;-832000
26190087;234358;-157000;-795000
26192082;234159;-218000;-754000
26194085;233999;-283000;-710000
26196097;233821;-281000;-663000
26198084;233590;-270000;-613000
26200090;233375;-335000;-561000
26202085;233206;-358000;-507000
26204088;232942;-302000;-450000
26206102;232676;-342000;-392000
26208090;232489;-417000;-331000
26210088;232232;-358000;-270000
26212083;231994;-356000;-207000
26214085;231776;-392000;-144000
26216099;231441;-363000;-79500
26218087;231210;-442000;-15000
26220085;230962;-448000;49500
26222090;230668;-379000;114000
26224087;230460;-432000;178000
26226101;230192;-396000;241000
26228082;229942;-381000;303000
26230090;229736;-413000;364000
26232082;229450;-360000;423000
26234088;229230;-394000;481000
26236099;229056;-400000;536000
26238089;228813;-312000;590000
26240088;228610;-333000;641000
26242085;228453;-354000;689000
26244090;228256;-285000;734000
26246103;228053;-283000;777000
26248085;227914;-316000;816000
26250084;227814;-270000;851000
26252085;227713;-189000;884000
26254088;227590;-162000;912000
26256101;227472;-180000;937000
26258089;227384;-191000;957000
26260087;227329;-164000;974000
26262089;227299;-114000;987000
26264084;227294;-67000;995000
26266103;227308;-28000;999000
26268083;227345;8000;1000000
26270088;227400;39000;996000
26272083;227477;73000;987000
26274087;227583;106000;975000
26276101;227699;146000;959000
26278089;227800;173000;938000
26280087;227891;169000;914000
26282082;227992;152000;886000
26284085;228140;150000;854000
26286099;228339;198000;818000
26288089;228522;276000;779000
26290088;228668;299000;737000
26292085;228857;257000;692000
26294089;229093;265000;644000
26296099;229267;336000;593000
26298089;229454;322000;540000
26300088;229734;286000;484000
26302085;229958;372000;426000
26304089;230171;395000;367000
26306097;230460;345000;306000
26308086;230671;397000;244000
26310085;230932;393000;180000
26312082;231219;374000;116000
26314087;231432;435000;51600
26316103;231762;393000;-13200
26318089;232024;431000;-77900
26320087;232243;466000;-142000
26322082;232523;378000;-206000
26324085;232722;376000;-269000
26326100;232986;376000;-331000
26328088;233275;431000;-391000
26330086;233451;431000;-450000
26332088;233691;362000;-507000
26334083;233950;389000;-562000
26336103;234128;339000;-614000
26338083;234323;292000;-664000
26340089;234524;311000;-711000
26342084;234656;261000;-755000
26344086;234762;186000;-796000
26346102;234887;184000;-834000
26348089;235031;211000;-868000
26350087;235158;211000;-898000
26352083;235246;169000;-925000
26354088;235306;117000;-948000
26356104;235350;81000;-966000
26358085;235380;56000;-981000
26360084;235394;33000;-991000
26362089;235401;14000;-998000
26364086;235396;0;-1000000
26366098;235382;-15000;-998000
26368087;235359;-32000;-992000
26370087;235324;-49000;-981000
26372083;235273;-67000;-967000
26374088;235209;-93000;-948000
26376100;235123;-122000;-925000
26378082;235007;-162000;-899000
26380089;234876;-197000;-868000
26382083;234751;-203000;-834000
26384085;234649;-180000;-797000
26386097;234543;-168000;-756000
26388084;234385;-212000;-712000
26390090;234182;-287000;-665000
26392085;234011;-296000;-615000
26394088;233832;-277000;-562000
26396099;233592;-333000;-507000
26398086;233375;-365000;-450000
26400084;233208;-306000;-391000
26402087;232958;-331000;-331000
26404089;232688;-413000;-268000
26406101;232505;-360000;-205000
26408088;232262;-340000;-141000
26410086;232021;-383000;-76600
26412089;231825;-348000;-11700
26414084;231517;-400000;53400
26416087;231265;-446000;118000
26418103;231062;-363000;183000
26420087;230784;-383000;246000
26422083;230564;-396000;309000
26424088;230370;-329000;370000
26426085;230111;-360000;429000
26428102;229912;-365000;487000
26430086;229732;-300000;543000
26432083;229493;-333000;597000
26434088;229290;-352000;647000
26436085;229160;-264000;696000
26438099;229015;-220000;741000
26440083;228834;-260000;783000
26442088;228679;-264000;822000
26444085;228582;-201000;857000
26446082;228494;-147000;889000
26448098;228420;-130000;917000
26450088;228344;-122000;941000
26452083;228281;-109000;961000
26454086;228238;-86000;977000
26456088;228224;-49000;989000
26458104;228238;-3000;996000
26460086;228275;37000;1000000
26462089;228332;73000;999000
26464084;228402;98000;994000
26466087;228476;113000;985000
26468099;228554;121000;971000
26470089;228635;125000;953000
26472084;228739;144000;932000
26474088;228887;194000;906000
26476082;229061;253000;877000
26478098;229202;249000;843000
26480088;229325;209000;807000
26482084;229505;236000;766000
26484089;229743;328000;723000
26486086;229935;341000;676000
26488096;230111;290000;627000
26490089;230365;336000;575000
26492085;230587;376000;520000
26494090;230786;332000;463000
26496087;231080;387000;405000
26498097;231307;412000;344000
26500089;231550;370000;282000
26502085;231890;456000;219000
26504090;232105;441000;155000
26506087;232375;382000;90100
26508103;232630;414000;24900
26510088;232856;378000;-40400
26512084;233185;437000;-106000
26514086;233409;439000;-170000
26516089;233666;378000;-234000
26518096;233964;437000;-297000
26520086;234179;408000;-359000
26522090;234445;378000;-419000
26524084;234654;376000;-477000
26526087;234825;301000;-534000
26528102;235070;324000;-588000
26530084;235290;368000;-639000
26532087;235445;299000;-688000
26534082;235637;272000;-734000
26536085;235838;307000;-777000
26538102;235970;265000;-816000
26540084;236057;175000;-852000
26542087;236143;138000;-885000
26544082;236245;146000;-913000
26546085;236351;163000;-938000
26548101;236451;163000;-959000
26550086;236525;138000;-975000
26552082;236566;92000;-988000
26554087;236587;50000;-996000
26556084;236587;14000;-1000000
26558102;236571;-15000;-999000
26560086;236534;-42000;-995000
26562083;236476;-76000;-986000
26564088;236393;-111000;-973000
26566085;236298;-141000;-955000
26568100;236206;-151000;-934000
26570085;236111;-149000;-909000
26572089;236027;-143000;-879000
26574086;235946;-132000;-846000
26576083;235835;-151000;-810000
26578099;235662;-224000;-770000
26580088;235468;-291000;-726000
26582083;235313;-279000;-680000
26584086;235151;-252000;-630000
26586089;234926;-306000;-578000
26588100;234716;-346000;-523000
26590082;234561;-291000;-466000
26592085;234355;-285000;-407000
26594088;234105;-363000;-347000
26596083;233902;-363000;-285000
26598097;233634;-373000;-221000
26600086;233372;-421000;-157000
26602082;233178;-365000;-91900
26604085;232882;-379000;-26500
26606087;232634;-434000;39000
26608097;232428;-365000;104000
26610088;232169;-369000;169000
26612082;231950;-383000;233000
26614087;231723;-346000;297000
26616083;231420;-423000;359000
26618103;231217;-413000;419000
26620087;231015;-323000;478000
26622084;230756;-365000;534000
26624089;230564;-358000;588000
26626086;230407;-277000;640000
26628099;230197;-289000;689000
26630083;230012;-314000;735000
26632087;229884;-254000;778000
26634084;229759;-201000;818000
26636089;229611;-216000;854000
26638099;229466;-235000;886000
26640083;229357;-208000;914000
26642088;229283;-149000;939000
26644082;229239;-99000;959000
26646084;229204;-65000;976000
26648100;229181;-47000;988000
26650083;229172;-30000;996000
26652086;229174;-9000;1000000
26654088;229193;14000;999000
26656084;229218;33000;994000
26658098;229255;48000;985000
26660088;229301;62000;971000
26662082;229369;87000;954000
26664085;229466;125000;932000
26666088;229593;173000;906000
26668101;229739;215000;876000
26670084;229866;215000;843000
26672086;229977;188000;806000
26674089;230111;190000;765000
26676084;230301;251000;721000
26678099;230495;301000;674000
26680083;230643;272000;624000
26682088;230823;257000;572000
26684084;231075;336000;516000
26686089;231272;357000;459000
26688103;231459;303000;400000
26690088;231758;376000;339000
26692084;231998;426000;276000
26694089;232190;345000;212000
26696086;232454;355000;148000
26698102;232662;374000;82300
26700086;232882;336000;16600
26702083;233187;410000;-49200
26704087;233393;408000;-115000
26706084;233620;341000;-180000
26708100;233904;401000;-244000
26710089;234115;393000;-307000
26712084;234339;343000;-369000
26714087;234575;364000;-430000
26716090;234730;311000;-488000
26718099;234915;265000;-544000
26720088;235151;328000;-598000
26722084;235327;328000;-650000
26724087;235468;253000;-698000
26726089;235641;246000;-744000
26728101;235822;278000;-786000
26730083;235939;238000;-825000
26732086;236016;156000;-861000
26734089;236078;110000;-892000
26736084;236136;94000;-920000
26738099;236194;89000;-944000
26740090;236238;79000;-964000
26742084;236266;58000;-979000
26744088;236273;27000;-990000
26746085;236263;-3000;-997000
26748099;236236;-30000;-1000000
26750084;236189;-57000;-998000
26752088;236131;-80000;-992000
26754085;236071;-95000;-982000
26756090;236014;-97000;-967000
26758097;235942;-103000;-949000
26760088;235849;-128000;-926000
26762085;235697;-187000;-899000
26764082;235514;-260000;-868000
26766087;235359;-273000;-833000
26768097;235218;-239000;-795000
26770089;235021;-260000;-753000
26772086;234797;-329000;-708000
26774083;234630;-319000;-660000
26776083;234462;-268000;-609000
26778100;234209;-325000;-556000
26780082;233990;-375000;-500000
26782085;233751;-363000;-441000
26784087;233453;-421000;-381000
26786083;233243;-411000;-319000
26788100;232972;-377000;-256000
26790082;232669;-450000;-192000
26792085;232456;-417000;-127000
26794088;232167;-394000;-61100
26796082;231934;-419000;4920
26798097;231656;-402000;70900
26800087;231323;-480000;137000
26802082;231108;-446000;202000
26804085;230807;-406000;266000
26806088;230557;-440000;329000
26808100;230333;-379000;390000
26810084;230049;-398000;450000
26812089;229847;-392000;508000
26814085;229614;-344000;564000
26816090;229348;-396000;617000
26818103;229177;-356000;668000
26820087;229008;-273000;716000
26822084;228788;-304000;760000
26824088;228619;-314000;801000
26826086;228494;-241000;839000
26828104;228358;-208000;873000
26830088;228205;-229000;904000
26832085;228080;-224000;930000
26834090;227988;-178000;952000
26836087;227932;-122000;970000
26838102;227900;-76000;984000
26840086;227884;-42000;994000
26842087;227879;-19000;999000
26844082;227888;0;1000000
26846085;227909;18000;996000
26848098;227944;39000;988000
26850089;227997;66000;976000
26852084;228080;102000;960000
26854087;228189;146000;939000
26856090;228325;190000;914000
26858102;228462;215000;886000
26860083;228580;202000;853000
26862086;228700;186000;817000
26864089;228867;219000;777000
26866084;229070;288000;733000
26868102;229227;288000;687000
26870084;229373;240000;637000
26872087;229600;284000;585000
26874082;229845;370000;530000
26876086;230023;341000;472000
26878101;230252;315000;413000
26880086;230511;380000;352000
26882083;230701;362000;289000
26884087;230974;351000;225000
26886084;231233;416000;160000
26888099;231434;374000;94400
26890084;231753;401000;28200
26892089;232015;458000;-38000
26894085;232218;374000;-104000
26896090;232491;376000;-170000
26898100;232692;378000;-235000
26900084;232928;341000;-298000
26902089;233226;412000;-361000
26904085;233411;387000;-422000
26906088;233624;311000;-481000
26908096;233883;366000;-538000
26910086;234073;362000;-593000
26912089;234246;292000;-645000
26914084;234457;299000;-694000
26916087;234607;290000;-740000
26918098;234711;211000;-783000
26920088;234822;169000;-823000
26922083;234952;184000;-859000
26924086;235081;202000;-891000
26926089;235183;188000;-919000
26928099;235253;140000;-943000
26930090;235301;96000;-963000
26932085;235331;64000;-979000
26934087;235347;39000;-990000
26936082;235347;14000;-997000
26938101;235336;-7000;-1000000
26940084;235308;-30000;-998000
26942088;235269;-51000;-992000
26944085;235216;-72000;-982000
26946090;235146;-97000;-967000
26948103;235051;-126000;-948000
26950087;234931;-166000;-925000
26952084;234808;-193000;-897000
26954089;234700;-187000;-866000
26956086;234605;-166000;-831000
26958103;234482;-168000;-792000
26960087;234300;-233000;-750000
26962084;234108;-296000;-704000
26964089;233946;-285000;-656000
26966085;233742;-283000;-604000
26968098;233495;-352000;-550000
26970082;233305;-356000;-493000
26972084;233115;-302000;-434000
26974086;232824;-369000;-373000
26976089;232600;-413000;-311000
26978100;232394;-346000;-247000
26980082;232123;-371000;-182000
26982085;231917;-383000;-117000
26984088;231649;-369000;-50300
26986083;231334;-457000;16200
26988101;231131;-425000;82600
26990084;230851;-379000;149000
26992086;230592;-429000;214000
26994089;230391;-373000;278000
26996084;230111;-375000;342000
26998099;229898;-398000;403000
27000089;229685;-342000;463000
27002085;229412;-379000;521000
27004087;229218;-381000;577000
27006083;229056;-289000;630000
27008099;228839;-296000;680000
27010083;228645;-331000;727000
27012088;228510;-270000;771000
27014085;228362;-224000;812000
27016089;228194;-250000;849000
27018099;228048;-254000;882000
27020083;227948;-203000;912000
27022088;227884;-139000;937000
27024085;227835;-95000;958000
27026090;227796;-72000;975000
27028099;227773;-55000;988000
27030083;227763;-32000;996000
27032088;227773;-5000;1000000
27034085;227798;23000;999000
27036090;227837;46000;994000
27038100;227884;62000;985000
27040089;227939;77000;971000
27042085;228018;100000;953000
27044087;228129;140000;930000
27046082;228277;194000;904000
27048101;228436;238000;873000
27050084;228571;234000;839000
27052086;228695;205000;801000
27054089;228874;228000;759000
27056084;229084;299000;714000
27058101;229244;301000;666000
27060084;229403;253000;614000
27062087;229651;303000;560000
27064089;229889;380000;504000
27066085;230072;341000;445000
27068086;230326;334000;385000
27070084;230569;393000;322000
27072087;230768;357000;258000
27074085;231062;376000;193000
27076089;231298;422000;128000
27078101;231529;370000;61200
27080085;231864;435000;-5470
27082082;232079;447000;-72100
27084087;232324;364000;-138000
27086083;232581;391000;-204000
27088098;232773;364000;-269000
27090082;233060;364000;-333000
27092087;233307;424000;-395000
27094084;233488;353000;-455000
27096088;233738;328000;-514000
27098099;233976;385000;-570000
27100083;234147;334000;-623000
27102087;234344;288000;-674000
27104088;234540;309000;-722000
27106083;234663;265000;-767000
27108100;234767;184000;-808000
27110083;234892;175000;-845000
27112086;235028;202000;-879000
27114089;235151;207000;-909000
27116084;235234;169000;-935000
27118139;235294;119000;-956000
27120083;235334;81000;-974000
27122087;235359;54000;-987000
27124089;235366;29000;-995000
27126084;235364;8000;-1000000
27128179;235350;-13000;-999000
27130085;235322;-32000;-995000
27132088;235280;-53000;-985000
27134082;235225;-74000;-972000
27136085;235153;-99000;-954000
